Marca,Modello,Anno,Serie,Carrozzeria,Posti,Lunghezza,Larghezza,Altezza,Passo,Peso a vuoto,Altezza da terra,Volume bagagliaio,Massa totale,Alimentazione,Cilindrata,Cavalli,Cilindri,Diametro cilindro,Corsa pistone,Cambio,Trazione,Velocità massima,Consumo città,Consumo extraurbano,Consumo misto,Accelerazione a 100 km/h,Volume serbatoio
Alfa Romeo,164,1987,Berlina,Berlina,5,4670,1760,1390,2660,1470,140,504,1875,Benzina,2959,192,6,83,91,Manuale,Anteriore,230,"12,9","6,8","8,9","8,1",70
Alfa Romeo,164,1987,Berlina,Berlina,5,4565,1760,1390,2665,1530,140,504,2075,Benzina,2959,210,6,93,72,Manuale,Anteriore,240,13,7,9,8,70
Alfa Romeo,164,1987,Berlina,Berlina,5,4670,1760,1360,2660,1680,140,504,2165,Benzina,2959,228,6,93,72,Manuale,Trazione integrale (AWD),240,18,9,,7,70
Alfa Romeo,164,1987,Berlina,Berlina,5,4550,1760,1390,2660,1510,140,505,1935,Benzina,2959,230,6,93,72,Manuale,Trazione integrale (AWD),245,13,7,9,7,70
Alfa Romeo,164,1987,Berlina,Berlina,5,4555,1760,1356,2660,1680,140,410,2165,Benzina,2959,232,6,93,72,Manuale,Trazione integrale (AWD),240,,,10,7,75
Alfa Romeo,164,1987,Berlina,Berlina,5,4670,1760,1390,2660,1470,140,504,1875,Benzina,2959,184,6,93,72,Manuale,Anteriore,230,12,6,8,8,70
Alfa Romeo,164,1987,Berlina,Berlina,5,4555,1760,1400,2660,1430,140,505,1855,Benzina,2959,200,6,93,72,Manuale,Trazione integrale (AWD),237,11,7,9,7,70
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1420,140,490,1930,Benzina,1970,150,4,83,91,Manuale,Anteriore,211,13,7,9,9,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1420,140,490,1930,Benzina,1970,155,4,83,91,Manuale,Anteriore,211,13,7,9,9,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1495,140,500,2005,Benzina,1996,205,6,80,66,Manuale,Anteriore,237,17,8,,8,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1490,140,500,2000,Diesel,2387,136,5,82,90,Manuale,Anteriore,202,9,5,,9,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1490,140,490,2000,Diesel,2387,140,5,82,90,Manuale,Anteriore,204,,,7,9,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1490,140,490,2000,Diesel,2387,150,5,82,90,Manuale,Anteriore,210,10,5,7,9,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1800,1416,2700,1580,140,490,2050,Diesel,2387,175,5,82,90,Manuale,Anteriore,222,9,6,7,8,69
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1800,1416,2700,1580,140,490,2050,Diesel,2387,180,5,82,"90,4",Manuale,Anteriore,,,,,,69
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1800,1416,2700,1580,140,490,2050,Diesel,2387,185,5,82,"90,4",Manuale,Anteriore,,,,,,69
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1490,140,490,2000,Benzina,2492,188,6,88,91,Manuale,Anteriore,225,17,8,11,8,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1490,140,500,2000,Benzina,2492,190,6,88,68,Manuale,Anteriore,225,16,8,,8,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1406,2700,1510,140,490,2020,Benzina,2959,220,6,93,72,Manuale,Anteriore,241,18,9,12,7,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1815,1416,2700,1510,140,500,2020,Benzina,2959,226,6,93,72,Manuale,Anteriore,243,18,9,,7,72
Alfa Romeo,166,1998,Berlina,Berlina,5,4720,1800,1416,2700,1540,140,490,2020,Benzina,3179,240,6,93,78,Manuale,Anteriore,245,18,9,12,7,72
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,940,120,1200,1350,Benzina,1351,88,4,80,"67,2",Manuale,Anteriore,176,"9,9","5,7","7,9","10,3",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,940,120,1200,1350,Benzina,1351,90,4,80,"67,2",Manuale,Anteriore,178,"9,5","5,8","7,8","11,5",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,940,120,1200,1350,Benzina,1351,90,4,80,"67,2",Manuale,Completo di plug-in,178,"9,5","5,8","7,8","11,5",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,940,120,1200,1350,Benzina,1490,105,4,84,"67,2",Manuale,Anteriore,188,"10,4",6,8,"9,8",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,,120,1200,,Benzina,1490,97,4,84,"67,2",Manuale,Anteriore,180,"9,5",6,8,"10,7",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,970,120,1200,1395,Benzina,1712,107,4,87,72,Manuale,Anteriore,188,"9,9","5,7","7,6","9,5",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,1000,120,1200,1425,Benzina,1712,132,4,87,72,Manuale,Anteriore,203,"10,5","5,9","7,9","8,4",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1375,2470,1020,120,1050,1445,Benzina,1712,107,4,87,72,Manuale,Trazione integrale (AWD),185,"10,9","5,7","7,6","10,2",50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1375,2470,1050,120,1050,1475,Benzina,1712,132,4,87,72,Manuale,Trazione integrale (AWD),,,,,,50
Alfa Romeo,33,1990,Hatchback,Berlina,5,4075,1615,1350,2475,1040,120,1200,1465,Diesel,1779,84,4,92,"89,2",Manuale,Anteriore,171,"7,3","4,9",7,"13,7",50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,955,120,1350,1380,Benzina,1351,88,4,80,"67,2",Manuale,Anteriore,173,,,,"10,7",50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,955,120,1350,1380,Benzina,1351,90,4,80,"67,2",Manuale,Anteriore,177,"9,5","5,7","7,5","11,5",50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,1005,120,1200,1430,Benzina,1351,90,4,80,"67,2",Manuale,Trazione integrale (AWD),174,"9,6","6,1","8,3",12,50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,985,120,1350,1410,Benzina,1490,97,4,84,"67,2",Manuale,Anteriore,179,10,6,"7,8","10,9",50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,985,120,1350,1405,Benzina,1712,107,4,87,72,Manuale,Anteriore,186,,,,,50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,1015,120,1350,1440,Benzina,1712,132,4,87,72,Manuale,Anteriore,,,,,,50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,1035,120,1200,1455,Benzina,1712,107,4,87,72,Manuale,Trazione integrale (AWD),185,"10,9","5,7","7,6","11,1",50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1375,2475,1065,120,1200,1490,Benzina,1712,132,4,87,72,Manuale,Trazione integrale (AWD),,,,,,50
Alfa Romeo,33,1990,station wagon,Station Wagon,5,4200,1615,1350,2475,1055,120,1350,1480,Diesel,1779,84,4,92,"89,2",Manuale,Anteriore,170,"7,3","4,7","6,7","13,8",50
Alfa Romeo,4C,2013,Coup'e,Coup'e,2,3989,1864,1183,2380,895,,110,1175,Benzina,1742,241,4,83,"80,5",Robot,Posteriore,250,"9,8",5,"6,8","4,5",40
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1090,122,498,1525,Benzina,1570,106,4,78,82,Manuale,Posteriore,180,,,"8,5","11,3",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1060,120,498,1485,Benzina,1570,110,4,78,82,Manuale,Posteriore,190,,,,"10,5",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1060,122,498,1485,Benzina,1779,120,4,80,"88,5",Manuale,Posteriore,193,,,"9,5","9,5",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1080,120,498,1505,Benzina,1779,122,4,80,"88,5",Manuale,Posteriore,190,,,"8,8","10,4",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1070,120,498,1495,Benzina,1779,155,4,80,"88,5",Manuale,Posteriore,209,,,"9,8","7,6",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4420,1632,1350,2511,1240,120,498,1665,Benzina,1779,167,4,80,"88,5",Manuale,Posteriore,213,,,,"7,6",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1070,120,498,1495,Benzina,1962,128,4,84,"88,5",Manuale,Posteriore,196,,,"9,6","8,9",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4332,1630,1349,2511,1146,120,498,,Benzina,1962,145,4,84,"88,5",Manuale,Posteriore,203,"10,2","6,2","8,6","8,7",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4648,1753,1397,2659,1200,120,498,1545,Benzina,1962,150,4,84,"88,5",Manuale,Posteriore,203,,,"8,1","8,2",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1190,120,498,1615,Diesel,1995,96,4,88,82,Manuale,Posteriore,175,,,"7,6","12,4",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4332,1632,1350,2511,1259,122,500,,Diesel,2393,112,4,92,90,Manuale,Posteriore,186,"8,9","5,5","7,4","11,7",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,,120,498,,Benzina,2492,158,6,88,"68,3",Automatico,Posteriore,201,,,,"9,8",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4331,1631,1349,2510,1070,120,498,1495,Benzina,2492,155,6,88,"68,3",Manuale,Posteriore,209,,,"9,6","8,2",49
Alfa Romeo,75,1985,Berlina,Berlina,5,4648,1753,1397,2659,1250,120,498,1675,Benzina,2959,185,6,93,"72,6",Manuale,Posteriore,215,12,7,"9,8","7,9",68
Alfa Romeo,75,1985,Berlina,Berlina,5,4420,1632,1350,2511,1210,120,498,,Benzina,2959,190,6,93,"72,6",Manuale,Posteriore,220,,,,"7,5",68
Alfa Romeo,8C Competizione,2007,Coup'e,Coup'e,2,4381,1894,1341,2697,1585,79,,1785,Benzina,4691,444,8,92,"88,2",Manuale,Posteriore,294,,,15,"4,2",90
Alfa Romeo,8C Competizione,2007,Spider cabrio,Cabrio,2,4381,1894,1341,2646,,,,,Benzina,4691,444,8,92,"88,2",Manuale,Posteriore,291,,,,"4,4",88
Alfa Romeo,Brera,2005,Hatchback,Berlina,4,4413,1830,1372,2525,1470,,610,,Benzina,2198,185,4,86,94,Automatico,Anteriore,216,"13,7","7,9","9,8","9,1",70
Alfa Romeo,Brera,2005,Hatchback,Berlina,4,4413,1830,1372,2525,1470,,610,,Benzina,2198,185,4,86,94,Manuale,Anteriore,222,13,"7,3","9,4","8,6",70
Alfa Romeo,Brera,2005,Hatchback,Berlina,4,4413,1830,1372,2525,1470,,610,,Diesel,2387,200,5,82,"90,4",Manuale,Anteriore,228,"8,8","5,4","6,8","8,1",70
Alfa Romeo,Brera,2005,Hatchback,Berlina,4,4413,1830,1372,2525,1720,,610,2050,Benzina,3195,260,6,85,89,Automatico,Trazione integrale (AWD),234,18,8,12,"7,3",70
Alfa Romeo,Brera,2005,Hatchback,Berlina,4,4413,1830,1372,2525,1620,,610,2050,Benzina,3195,260,6,85,89,Manuale,Trazione integrale (AWD),240,"16,9","8,4","11,5","6,8",70
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1130,114,480,1530,Diesel,1760,52,4,"79,4","88,9",Manuale,Posteriore,138,,,"6,8",,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1000,114,480,1400,Benzina,1290,78,4,74,75,Manuale,Posteriore,158,,,"9,7",,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1010,114,480,1410,Benzina,1290,89,4,74,75,Manuale,Posteriore,165,,,,"13,2",46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1010,114,480,1400,Benzina,1290,87,4,74,75,Manuale,Posteriore,168,,,,,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1010,114,480,1410,Benzina,1290,83,4,74,75,Manuale,Posteriore,164,,,"9,8",,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1040,114,480,1440,Benzina,1570,102,4,78,82,Manuale,Posteriore,175,,,"10,4","11,5",46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1000,114,480,,Benzina,1570,95,4,78,82,Manuale,Posteriore,170,,,10,,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1040,114,480,1440,Benzina,1570,103,4,78,82,Manuale,Posteriore,175,,,"10,4",,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1040,114,480,1440,Benzina,1570,98,4,78,82,Manuale,Posteriore,175,,,,,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,1060,114,480,1540,Benzina,1570,92,4,78,82,Manuale,Posteriore,165,,,"10,4",13,46
Alfa Romeo,Giulia,1962,Berlina,Berlina,5,4140,1560,1430,2510,960,114,480,1280,Benzina,1570,112,4,78,82,Manuale,Posteriore,,,,,,46
Alfa Romeo,Giulia,1962,Spider cabrio,Cabrio,2,3900,1540,1290,2250,960,130,,1120,Benzina,1570,92,4,78,82,Manuale,Posteriore,172,,,"9,5",,46
Alfa Romeo,Giulia,1962,Spider cabrio,Cabrio,2,3900,1540,1290,2250,960,130,,1120,Benzina,1570,112,4,78,82,Manuale,Posteriore,180,,,"11,5",,46
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4080,1580,1315,2350,990,120,,1200,Benzina,1290,87,4,74,75,Manuale,Posteriore,170,,,"9,8",,58
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4080,1580,1315,2350,850,120,,1140,Benzina,1290,160,4,74,75,Manuale,Posteriore,,,,,,58
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4080,1580,1315,2350,850,120,,1140,Benzina,1290,95,4,74,75,Manuale,Posteriore,175,,,"9,8",,58
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4080,1580,1315,2350,1020,120,,1340,Benzina,1570,109,4,78,82,Manuale,Posteriore,185,,,"10,5",,46
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4080,1580,1315,2350,1040,120,,1350,Benzina,1570,106,4,78,82,Manuale,Posteriore,180,,,"9,5",,46
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4080,1580,1315,2350,850,120,,1140,Benzina,1570,115,4,78,82,Manuale,Posteriore,185,,,"13,5",,46
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4080,1580,1315,2350,1020,120,,1340,Benzina,1570,109,4,78,82,Manuale,Posteriore,185,,,"10,5",,46
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,3980,1540,1348,2380,975,130,,1295,Benzina,1570,92,4,78,82,Manuale,Posteriore,172,,,"9,5",,58
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4100,1580,1315,2350,1040,120,,1360,Benzina,1779,113,4,80,"88,5",Manuale,Posteriore,190,,,,,46
Alfa Romeo,Giulia,1962,Sprint Coup'e 2-porte,Coup'e,4,4100,1580,1315,2350,1040,120,,1390,Benzina,1962,131,4,84,"88,5",Manuale,Posteriore,195,,,"11,9",,53
Alfa Romeo,Giulia,1962,Sprint Speciale Coup'e 2-porte,Coup'e,4,4120,1660,1240,2250,970,140,,,Benzina,1570,106,4,78,82,Manuale,Posteriore,200,,,,,80
Alfa Romeo,Giulia,1962,Sprint Speciale Coup'e 2-porte,Coup'e,4,4120,1660,1240,2250,1025,140,,1185,Benzina,1570,112,4,78,82,Manuale,Posteriore,195,,,"10,2",,80
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1436,2820,1504,,480,2005,Benzina,1995,200,4,84,90,Automatico,Posteriore,235,"8,4","4,6",6,"6,6",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1450,2820,1605,,480,2105,Benzina,1995,280,4,84,90,Automatico,Completo di plug-in,240,"8,9","4,9","6,4","5,2",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1436,2820,1540,,480,2020,Diesel,2143,180,4,83,99,Automatico,Posteriore,230,"4,8","3,2","3,8",7,58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1436,2820,1520,,480,2020,Diesel,2143,150,4,83,99,Automatico,Posteriore,220,"5,3","3,5","4,2","8,2",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1436,2820,1520,,480,2020,Diesel,2143,180,4,83,99,Automatico,Posteriore,230,"5,3","3,5","4,2","7,1",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1450,2820,1610,,480,2020,Diesel,2143,180,4,83,99,Automatico,Completo di plug-in,230,"5,8",4,"4,7","6,9",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1450,2820,1610,,480,2110,Diesel,2143,210,4,83,99,Automatico,Completo di plug-in,235,"5,8",4,"4,7","6,8",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4643,1860,1436,2820,1449,,480,1940,Diesel,2143,180,4,83,99,Manuale,Posteriore,230,"5,3","3,5","4,2","7,2",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4639,1873,1426,2820,1695,,480,2150,Benzina,2891,510,6,"86,5",82,Automatico,Posteriore,307,"12,4","5,7","8,2","3,9",58
Alfa Romeo,Giulia,2016,Berlina,Berlina,4,4639,1873,1426,2820,1670,,480,2115,Benzina,2891,510,6,"86,5",82,Manuale,Posteriore,307,"12,8",6,"8,5","3,9",58
Alfa Romeo,Giulietta,1977,Berlina,Berlina,5,4210,1650,1400,2510,1070,140,420,,Benzina,1357,95,4,80,"67,5",Manuale,Posteriore,165,"12,2","7,5","10,1","12,7",50
Alfa Romeo,Giulietta,1977,Berlina,Berlina,5,4210,1650,1400,2510,1071,140,420,,Benzina,1570,109,4,78,82,Manuale,Posteriore,175,"13,2","7,6","9,6","11,3",50
Alfa Romeo,Giulietta,1977,Berlina,Berlina,5,4208,1648,1400,2510,1100,140,420,,Benzina,1779,122,4,80,"88,5",Manuale,Posteriore,180,"13,2","7,4","10,1","9,6",50
Alfa Romeo,Giulietta,1977,Berlina,Berlina,5,4211,1651,1372,2510,1100,140,420,,Benzina,1962,130,4,84,"88,5",Manuale,Posteriore,185,"13,5","7,1","9,6","9,4",50
Alfa Romeo,Giulietta,1983,Berlina,Berlina,5,4210,1650,1400,2510,1071,140,420,,Benzina,1570,109,4,78,82,Manuale,Posteriore,175,"11,9","6,8","9,1","11,3",50
Alfa Romeo,Giulietta,1983,Berlina,Berlina,5,4208,1648,1400,2510,1100,140,420,,Benzina,1779,122,4,80,"88,5",Manuale,Posteriore,180,"12,2","6,9",9,"9,6",50
Alfa Romeo,Giulietta,1983,Berlina,Berlina,5,4211,1651,1372,2510,1100,140,420,,Benzina,1962,130,4,84,"88,5",Manuale,Posteriore,185,"12,9","7,3","9,7","9,4",50
Alfa Romeo,Giulietta,1983,Berlina,Berlina,5,4210,1650,1400,2510,1230,140,420,,Diesel,1995,81,4,88,82,Manuale,Posteriore,155,"9,1","6,2","8,1","19,4",50
Alfa Romeo,Giulietta,1983,Turbodelta Berlina 4-porte,Berlina,5,4210,1650,1400,2510,1140,,600,,Benzina,1962,172,4,84,"88,5",Manuale,Posteriore,203,"14,1","9,3","12,2","7,5",50
Alfa Romeo,Giulietta,1981,Berlina,Berlina,5,4210,1650,1400,2510,1070,140,420,,Benzina,1357,95,4,80,"67,5",Manuale,Posteriore,165,"11,8","7,4","9,4","12,7",50
Alfa Romeo,Giulietta,1981,Berlina,Berlina,5,4210,1650,1400,2510,1071,140,420,,Benzina,1570,109,4,78,82,Manuale,Posteriore,175,"11,9","6,8","9,1","11,3",50
Alfa Romeo,Giulietta,1981,Berlina,Berlina,5,4208,1648,1400,2510,1100,140,420,,Benzina,1779,122,4,80,"88,5",Manuale,Posteriore,180,"12,2","6,9",9,"9,6",50
Alfa Romeo,Giulietta,1981,Berlina,Berlina,5,4211,1651,1372,2510,1100,140,420,,Benzina,1962,130,4,84,"88,5",Manuale,Posteriore,185,"13,5","7,1","9,6","9,4",50
Alfa Romeo,Giulietta,1981,Berlina,Berlina,5,4210,1650,1400,2510,1230,140,420,,Diesel,1995,81,4,88,82,Manuale,Posteriore,155,"9,1","6,2","8,1","19,4",50
Alfa Romeo,Giulietta,1954,Berlina Berlina,Berlina,5,3990,1550,1400,2380,870,180,,,Benzina,1290,53,4,74,75,Manuale,Posteriore,134,8,"6,6","7,8","18,7",40
Alfa Romeo,Giulietta,1954,Berlina Berlina,Berlina,5,3990,1550,1400,2380,900,180,,,Benzina,1290,65,4,74,75,Manuale,Posteriore,144,11,7,"8,4","15,6",40
Alfa Romeo,Giulietta,1954,Spider cabrio,Cabrio,2,3880,1540,1295,2200,820,140,,,Benzina,1290,65,4,74,75,Manuale,Posteriore,152,"11,3","6,7","8,5","12,9",53
Alfa Romeo,Giulietta,1954,Spider cabrio,Cabrio,2,3880,1540,1295,2200,820,140,,,Benzina,1290,70,4,74,75,Manuale,Posteriore,154,"10,9","6,7","8,4","12,9",53
Alfa Romeo,Giulietta,1954,Spider cabrio,Cabrio,2,3880,1540,1295,2200,840,140,,,Benzina,1290,80,4,74,75,Manuale,Posteriore,159,"10,9","6,7","8,4","12,4",53
Alfa Romeo,Giulietta,1954,Spider cabrio,Cabrio,2,3380,1540,1295,2200,855,140,,,Benzina,1290,90,4,74,75,Manuale,Posteriore,166,"8,5","6,3","7,9","11,7",53
Alfa Romeo,Giulietta,1954,Sprint Coup'e 2-porte,Coup'e,4,3980,1535,1300,2380,800,180,,,Benzina,1290,65,4,74,75,Manuale,Posteriore,155,"11,3","6,6","8,4","13,3",53
Alfa Romeo,Giulietta,1954,Sprint Coup'e 2-porte,Coup'e,2,3980,1535,1300,2380,895,180,,,Benzina,1290,90,4,74,75,Manuale,Posteriore,171,"10,3","6,2","7,9",12,80
Alfa Romeo,Giulietta,1960,Sprint Speciale Coup'e 2-porte,Coup'e,2,4115,1650,1245,2250,957,140,,,Benzina,1290,101,4,74,75,Manuale,Posteriore,193,,,,,80
Alfa Romeo,Giulietta,1960,SZ Coda Tronca Coup'e 2-porte,Coup'e,2,3920,1540,1250,2250,857,,,,Benzina,1290,101,4,74,75,Manuale,Posteriore,,,,,,
Alfa Romeo,Giulietta,1959,Berlina Berlina,Berlina,5,3998,1562,1422,2390,913,152,,,Benzina,1290,75,4,74,75,Manuale,Posteriore,152,,,,,40
Alfa Romeo,Giulietta,1959,Spider cabrio,Cabrio,2,3900,1580,1260,2250,860,140,,,Benzina,1290,80,4,74,75,Manuale,Posteriore,165,,,,,53
Alfa Romeo,Giulietta,1959,Spider cabrio,Cabrio,2,3900,1580,1260,2250,865,140,,,Benzina,1290,90,4,74,75,Manuale,Posteriore,180,,,,,53
Alfa Romeo,Giulietta,1959,SZ Coup'e 2-porte,Coup'e,2,3000,1550,1220,2250,785,140,,,Benzina,1290,101,4,74,75,Manuale,Posteriore,200,,,,,
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1280,,1045,1785,Benzina,1368,120,4,72,84,Manuale,Anteriore,195,"8,4","5,3","6,4","9,4",60
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1355,,1045,1795,Benzina,1368,120,4,72,84,Manuale,Anteriore,195,,,"6,4","9,4",60
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1290,,1045,1795,Benzina,1368,170,4,72,84,Manuale,Anteriore,218,"7,8","4,6","5,8","7,8",60
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1365,,1045,1795,Benzina,1368,170,4,72,84,Robot,Trazione integrale (AWD),218,"6,6","4,3","5,1","7,6",60
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1365,,1045,1795,Benzina,1368,170,4,72,84,Robot,Anteriore,218,"6,6","4,3","5,1","7,6",60
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1310,,1045,1815,Diesel,1598,105,4,"79,5","80,5",Manuale,Anteriore,185,"5,5","3,7","4,4","11,3",60
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1320,,1045,1825,Benzina,1742,235,4,83,"80,5",Manuale,Anteriore,242,"10,8","5,8","7,6","6,8",60
Alfa Romeo,Giulietta,2010,Hatchback,Berlina,5,4351,1798,1465,2634,1320,,1045,1825,Diesel,1956,170,4,83,"90,4",Manuale,Anteriore,218,"5,8","4,1","4,7",8,60
Alfa Romeo,GT,2003,Coup'e,Coup'e,4,4480,1760,1390,2596,1300,140,905,1750,Benzina,1747,140,4,82,82,Manuale,Anteriore,205,11,6,8,9,63
Alfa Romeo,GT,2003,Coup'e,Coup'e,4,4480,1760,1390,2596,1365,140,905,1750,Diesel,1910,150,4,82,90,Manuale,Anteriore,209,8,5,6,9,63
Alfa Romeo,GT,2003,Coup'e,Coup'e,4,4480,1760,1390,2596,1365,140,905,1750,Diesel,1910,170,4,82,90,Manuale,Anteriore,,,,,,63
Alfa Romeo,GT,2003,Coup'e,Coup'e,4,4480,1760,1390,2596,1320,140,905,1750,Benzina,1970,165,4,83,91,Manuale,Anteriore,216,12,6,8,8,63
Alfa Romeo,GT,2003,Coup'e,Coup'e,4,4480,1760,1390,2596,1320,140,905,1750,Benzina,1970,165,4,83,91,Robot,Anteriore,216,"12,2","6,7","8,7","8,7",63
Alfa Romeo,GT,2003,Coup'e,Coup'e,4,4480,1760,1390,2596,1410,140,905,1750,Benzina,3179,240,6,93,78,Manuale,Anteriore,243,18,8,12,6,63
Alfa Romeo,GTV,1995,Coup'e,Coup'e,4,4285,1780,1320,2540,1350,120,110,1600,Benzina,1747,144,4,82,82,Manuale,Anteriore,210,"12,9","6,5",,"9,2",70
Alfa Romeo,GTV,1995,Coup'e,Coup'e,4,4285,1780,1318,2540,1370,120,110,1780,Benzina,1970,165,4,83,91,Manuale,Anteriore,220,"13,3","6,8","9,2","8,1",70
Alfa Romeo,GTV,1995,Coup'e,Coup'e,4,4285,1780,1315,2540,1370,120,110,1780,Benzina,1970,150,4,83,91,Manuale,Anteriore,215,"13,3","6,8","9,2","8,4",70
Alfa Romeo,GTV,1995,Coup'e,Coup'e,4,4285,1780,1318,2540,1370,120,110,1820,Benzina,1996,202,6,80,66,Manuale,Anteriore,235,,,"9,5","7,4",70
Alfa Romeo,GTV,1995,Coup'e,Coup'e,4,4285,1780,1318,2540,1415,120,155,1820,Benzina,2959,218,6,93,72,Manuale,Anteriore,248,"16,8","8,7",,"6,7",70
